07:08:2023 01:49:57,0.716,0.1769,0.1769,0.1768,0.1768,252.0,0,-0.2815821199999925,49.746555070000014,[3.13437157e-06],[0.00088192],,-0.028137190000004707,0.0,-0.056338114462062786,12.144866466522217,7.0
07:08:2023 01:50:59,0.716,0.1765,0.1765,0.1765,0.1765,0.0,0,-0.25341303999998777,49.71841788000001,[2.07299154e-05],[0.00583943],,0.028169080000004718,0.056274383565366654,0.0,10.012419700622559,23.0
07:08:2023 01:51:32,0.716,0.1766,0.1767,0.1766,0.1766,11267.0,0,-0.2815821199999925,49.746586960000016,[2.07299154e-05],[0.00583943],,-0.028169080000004718,0.0,-0.028185035104820594,36.877055406570435,11.0
07:08:2023 01:51:50,0.716,0.1766,0.1767,0.1765,0.1765,36345.0,0,-0.3379202799999863,49.71841788000001,[1.20645562e-05],[0.00339847],,-0.0563381599999938,0.028153124507365988,-0.05640206225750939,19.475690126419067,118.0
07:08:2023 01:55:01,0.716,0.1765,0.1765,0.1765,0.1765,0.0,0,-0.3660574399999832,49.662079720000015,[2.07299154e-05],[0.00583281],,-0.0281371599999969,0.0,-0.028153106417230466,8.457683801651001,14.0
07:08:2023 01:55:22,0.716,0.1764,0.1764,0.1764,0.1764,1950.0,0,-0.3660574399999832,49.633942560000015,[2.07299154e-05],[0.00583281],,0.0,0.028121213915011076,0.0,47.434988260269165,78.0
07:08:2023 01:57:07,0.716,0.1764,0.1764,0.1764,0.1764,837.0,0,-0.3660574399999832,49.633942560000015,[3.00855325e-05],[0.00846521],,0.0,0.0,0.0,1.8712098598480225,60.0
07:08:2023 01:58:29,0.716,0.1764,0.1764,0.1764,0.1764,0.0,0,-0.3660574399999832,49.633942560000015,[3.67815035e-06],[0.00103493],,0.0,0.028121213915011076,0.0,39.815982818603516,52.0
07:08:2023 01:59:41,0.716,0.1765,0.1765,0.1764,0.1764,19824.0,0,-0.3941945999999801,49.633942560000015,[7.18036638e-06],[0.00202035],,-0.0281371599999969,0.0,-0.02815311546227711,28.135607719421387,2.0
07:08:2023 02:00:00,0.716,0.1765,0.1765,0.1765,0.1765,0.0,0,-0.422299869999977,49.605805400000015,[1.5343999e-05],[0.00431247],,-0.028105269999996907,0.0,-0.02812120487528036,8.69353175163269,57.0
07:08:2023 02:01:18,0.716,0.1764,0.1764,0.1764,0.1764,1659.0,0,-0.36608932999997534,49.57770013000002,[2.99952881e-06],[0.00084303],,0.05621054000000161,0.08417266575551637,0.0,50.79592704772949,202.0
07:08:2023 02:05:59,0.716,0.1766,0.1766,0.1766,0.1766,0.0,0,-0.36608932999997534,49.63391067000002,[3.13437157e-06],[0.00088092],,0.0,0.028089366536499464,0.0,9.655107498168945,133.0
07:08:2023 02:08:59,0.716,0.1766,0.1766,0.1766,0.1766,0.0,0,-0.3941945999999801,49.63391067000002,[3.13437157e-06],[0.00088092],,-0.028105270000004706,0.0,-0.028121195847030215,10.151939392089844,4.0
07:08:2023 02:09:07,0.716,0.1765,0.1766,0.1765,0.1766,118.0,0,-0.3941945999999801,49.605805400000015,[2.78662238e-06],[0.00078274],,0.0,0.0,0.0,1.8582351207733154,60.0
07:08:2023 02:10:29,0.716,0.1766,0.1766,0.1766,0.1766,0.0,0,-0.3941945999999801,49.605805400000015,[2.99952881e-06],[0.00084255],,0.0,0.0,0.0,39.88264465332031,60.0
07:08:2023 02:11:52,0.716,0.1766,0.1766,0.1766,0.1766,11114.0,0,-0.4503733199999817,49.605805400000015,[2.78662238e-06],[0.00078274],,-0.056178720000001604,0.0,-0.056242409750568524,17.154846906661987,40.0
07:08:2023 02:12:47,0.716,0.1765,0.1765,0.1764,0.1764,3155.0,0,-0.4503733199999817,49.54962668000002,[3.13437157e-06],[0.00088042],,0.0,0.028073442878183887,0.0,22.401129961013794,65.0
07:08:2023 02:14:16,0.716,0.1764,0.1764,0.1764,0.1764,1476.0,0,-0.4503733199999817,49.54962668000002,[2.99952881e-06],[0.00084255],,0.0,0.0,0.0,52.65606188774109,60.0
07:08:2023 02:15:38,0.716,0.1764,0.1764,0.1764,0.1764,91.0,0,-0.4503733199999817,49.54962668000002,[3.67815035e-06],[0.00103317],,0.0,0.028073442878183887,0.0,31.046238899230957,96.0
07:08:2023 02:17:48,0.716,0.1764,0.1765,0.1764,0.1765,3041.0,0,-0.4503733199999817,49.54962668000002,[2.99952881e-06],[0.00084207],,0.0,0.02805754625142033,0.0,20.677958011627197,102.0
07:08:2023 02:20:07,0.716,0.1765,0.1765,0.1765,0.1765,419.0,0,-0.3661529999999754,49.54962668000002,[5.53520838e-06],[0.00155392],,0.0842203200000063,0.11203985682306712,0.0,2.528073787689209,318.0
07:08:2023 02:28:00,0.716,0.1768,0.1768,0.1768,0.1768,0.0,0,-0.3661529999999754,49.633847000000024,[1.62412607e-06],[0.00045595],,0.0,0.0,0.0,9.548918724060059,60.0
07:08:2023 02:29:23,0.716,0.1768,0.1768,0.1768,0.1768,0.0,0,-0.39422643999998014,49.633847000000024,[1.62412607e-06],[0.00045595],,-0.0280734400000047,0.0,-0.028089330503683268,46.14549231529236,21.0
07:08:2023 02:29:54,0.716,0.1767,0.1767,0.1767,0.1767,1343.0,0,-0.39422643999998014,49.60577356000002,[1.62412607e-06],[0.00045595],,0.0,0.0,0.0,15.241465330123901,60.0
07:08:2023 02:32:00,0.716,0.1767,0.1767,0.1767,0.1767,0.0,0,-0.39422643999998014,49.60577356000002,[1.62412607e-06],[0.00045595],,0.0,0.028057564230773935,0.0,9.012274265289307,190.0
07:08:2023 02:37:00,0.716,0.1768,0.1768,0.1768,0.1768,0.0,0,-0.39422643999998014,49.60577356000002,[3.13437157e-06],[0.00087943],,0.0,0.0,0.0,9.373429298400879,60.0
07:08:2023 02:38:22,0.716,0.1768,0.1768,0.1768,0.1768,0.0,0,-0.42228399999998484,49.60577356000002,[1.62412607e-06],[0.00045569],,-0.0280575600000047,0.0,-0.02807344287493397,46.98351693153381,59.0
