08:08:2023 14:02:16,0.584,29350.0,29356.0,29350.0,29350.28,12.72446,0,0,0.2672909999999807,50.26606699999998,[0.0509387],[8.72389623e-05],,0.001224000000001979,0.006370163154597616,0.0,40.91518044471741,19.0
08:08:2023 14:02:45,0.584,29350.0,29356.0,29350.0,29351.01,23.72643,0,0,0.25882499999998143,50.26729099999998,[0.0509387],[8.72389168e-05],,-0.008465999999999257,0.0016954421535186849,-0.00853032281299985,12.125965595245361,14.0
08:08:2023 14:03:07,0.584,29351.99,29352.0,29346.03,29346.04,7.34961,0,1,0.2638739999999834,50.25882499999998,[0.34993192],[0.0005993],SELL,0.005049000000001979,0.019908610652609852,1.7126277390924444e-05,50.13971495628357,25.0
08:08:2023 14:03:42,0.584,29351.99,29352.0,29334.42,29345.83,37.21959,0,1,0.26154499999998515,50.26387399999998,[0.34993192],[0.00059937],SELL,-0.0023289999999982682,-inf,inf,14.483302354812622,1.0
08:08:2023 14:03:47,0.584,29351.99,29352.0,29334.42,29347.2,37.75987,0,1,0.2787489999999834,50.261544999999984,[0.34993192],[0.00059931],SELL,0.017203999999998266,0.01917188767491274,-1.7126515601297218e-05,9.69345474243164,28.0
08:08:2023 14:04:27,0.584,29347.2,29347.21,29336.01,29337.08,14.84421,0,1,0.2703849999999864,50.27874899999998,[0.34993192],[0.00059972],SELL,-0.008363999999997032,-inf,inf,29.824954748153687,1.0
08:08:2023 14:05:16,0.58,29341.99,29360.0,29341.99,29360.0,12.04529,0,0,0.26700199999998364,50.27038499999998,[0.34993192],[0.00059916],,-0.003383000000002721,-1.7122071564722315e-05,-0.003407522040835889,40.7281174659729,2.0
08:08:2023 14:05:22,0.58,29341.99,29360.0,29341.99,29360.0,29.00311,0,0,0.26200399999998586,50.267001999999984,[0.20625209],[0.00035312],,-0.004997999999997773,3.424180365074493e-05,-0.005034052656496738,34.97161817550659,9.0
08:08:2023 14:05:37,0.58,29341.99,29360.26,29341.99,29357.06,53.82912,1,0,0.26200399999998586,50.26200399999998,[-1.87230511],[-0.00320556],,0.0,1.7120919762072472e-05,0.0,20.072654247283936,60.0
08:08:2023 14:06:59,0.58,29357.06,29357.07,29357.06,29357.07,18.09543,1,0,0.27184699999998735,50.26200399999998,[-4.40319952],[-0.00753868],,0.009843000000001484,0.013573222942959798,-1.7120925594032404e-05,57.962504386901855,9.0
